Date	Tavg	Rainfall
2008-07-22	26.84	0.2
2008-07-23	26.77	0.14
2008-07-24	26.62	0.33
2008-07-25	26.54	0.9
2008-07-26	26.17	0.68
2008-07-27	26.54	0.04
2008-07-28	27.13	0.21
2008-07-29	27	0.82
2008-07-30	26.58	5.42
2008-07-31	26.5	3
2008-08-01	26.46	6.37
2008-08-02	26.74	0.72
2008-08-03	27.15	1.12
2008-08-04	26.77	1.35
2008-08-05	26.12	1.95
2008-08-06	26.29	8.57
2008-08-07	26.41	2.86
2008-08-08	26.32	0.45
2008-08-09	26.01	1.62
2008-08-10	26.37	3.24
2008-08-11	26.63	0.1
2008-08-12	26.82	0.33
2008-08-13	26.56	0.8
2008-08-14	26.62	1.75
2008-08-15	26.32	3.08
2008-08-16	26.56	0.59
2008-08-17	26.81	0.25
2008-08-18	26.74	0.4
2008-08-19	26.45	1.56
2008-08-20	26.07	0.16
2008-08-21	26	1.25
2008-08-22	26.71	2.56
2008-08-23	27.13	0.26
2008-08-24	26.98	1.5
2008-08-25	26.55	3.01
2008-08-26	26.3	3.34
2008-08-27	26.66	6.42
2008-08-28	26.67	2.44
2008-08-29	26.19	7.92
2008-08-30	26.44	8.37
2008-08-31	26.68	4.47
2008-09-01	26.4	3.73
2008-09-02	26.47	4.5
2008-09-03	26.64	4.83
2008-09-04	26.42	6.98
2008-09-05	26.52	4
2008-09-06	26.37	3.38
2008-09-07	26.3	4.98
2008-09-08	26.46	6.01
2008-09-09	26.54	0.91
2008-09-10	26.22	0.76
2008-09-11	26.28	2.03
2008-09-12	26.49	0.32
2008-09-13	26.87	0.22
2008-09-14	26.63	7.93
2008-09-15	26.14	10.52
2008-09-16	26.19	16.45
2008-09-17	25.41	31.14
2008-09-18	25.94	12.39
2008-09-19	26.67	5.18
2008-09-20	26.66	1.93
2008-09-21	26.8	0.51
2008-09-22	26.51	0.91
2008-09-23	26.1	2
2008-09-24	26.27	6.22
2008-09-25	26.32	2.18
2008-09-26	26.12	1.93
2008-09-27	26.02	2
2008-09-28	26.09	3.81
2008-09-29	26.03	4.28
2008-09-30	26	4.1
2008-10-01	26.33	2.81
2008-10-02	26.57	1.51
2008-10-03	26.36	1.6
2008-10-04	26.25	0.99
2008-10-05	26.61	3.29
2008-10-06	26.51	9.88
2008-10-07	26.52	1.05
2008-10-08	26.36	0.55
2008-10-09	26.38	3.04
2008-10-10	26.37	5.85
2008-10-11	26.49	6.24
2008-10-12	26.65	2.61
2008-10-13	26.57	2.1
2008-10-14	26.31	1.5
2008-10-15	26.01	1.55
2008-10-16	25.99	2.71
2008-10-17	26.14	4.65
2008-10-18	26.11	6.8
2008-10-19	25.81	3.2
2008-10-20	26.32	0.37
2008-10-21	26.18	1.28
2008-10-22	26.1	4.99
2008-10-23	26.06	5.98
2008-10-24	26.38	3.21
2008-10-25	26.52	0.94
2008-10-26	25.97	0.15
2008-10-27	25.74	0.26
2008-10-28	25.95	2.1
2008-10-29	25.95	1.86
2008-10-30	25.96	0.32
2008-10-31	25.85	0.58
2008-11-01	26.12	0.13
2008-11-02	26.23	3.83
2008-11-03	25.8	0.96
2008-11-04	26.05	0.09
2008-11-05	25.95	0.33
2008-11-06	25.74	0.96
2008-11-07	25.68	1.16
2008-11-08	25.74	0.64
2008-11-09	25.88	2.12
2008-11-10	25.7	2.64
2008-11-11	25.79	0.56
2008-11-12	26.04	0.59
2008-11-13	26.26	1.44
2008-11-14	25.72	4.4
2008-11-15	25.42	3.84
2008-11-16	25.49	0.13
2008-11-17	25.61	0.12
2008-11-18	25.63	0.12
2008-11-19	25.71	0.11
2008-11-20	25.56	0.86
2008-11-21	25.47	0.71
2008-11-22	25.48	0.1
2008-11-23	25.62	0.99
2008-11-24	25.55	1.21
2008-11-25	25.3	1.25
2008-11-26	24.97	0.24
2008-11-27	25.02	0.19
2008-11-28	25.15	0.8
2008-11-29	25.29	0.65
2008-11-30	25.17	1.87
2008-12-01	25.04	0.39
2008-12-02	25.11	0.19
2008-12-03	25.07	2.69
2008-12-04	25.26	0.24
2008-12-05	25.17	0.1
2008-12-06	25.17	0.17
2008-12-07	25.37	0.29
2008-12-08	24.75	0.08
2008-12-09	24.4	0.09
2008-12-10	24.48	0.19
2008-12-11	24.53	0.17
2008-12-12	25.1	0.12
2008-12-13	24.83	0.11
2008-12-14	24.63	0.21
2008-12-15	24.43	0.37
2008-12-16	24.44	0.22
2008-12-17	24.31	0.27
2008-12-18	24.39	0.41
2008-12-19	24.31	2.05
2008-12-20	24.15	3.09
2008-12-21	24.03	0.5
2008-12-22	24.25	0.46
2008-12-23	24.51	0.06
2008-12-24	24.36	0.41
2008-12-25	24.12	0.63
2008-12-26	24.21	0.84
2008-12-27	23.84	0.38
2008-12-28	23.68	0.16
2008-12-29	24.19	0.11
2008-12-30	24.6	0.58
2009-01-01	24.84	0.4
2009-01-02	24.77	0.13
2009-01-03	24.86	0.09
2009-01-04	24.83	0.11
2009-01-05	24.5	0.14
2009-01-06	24.54	0.05
2009-01-07	24.63	0.17
2009-01-08	24.43	0.64
2009-01-09	24.36	0.73
2009-01-10	24.72	0.04
2009-01-11	24.8	0.08
2009-01-12	24.63	0.05
2009-01-13	24.52	0.06
2009-01-14	24.26	0.33
2009-01-15	24.3	0.38
2009-01-16	24.29	0.06
2009-01-17	24.42	0.06
2009-01-18	24.33	0.06
2009-01-19	24.3	0.21
2009-01-20	24.13	0.46
2009-01-21	24.17	0.32
2009-01-22	24.22	0.27
2009-01-23	24.15	0.34
2009-01-24	24.38	0.27
2009-01-25	24.38	0.7
2009-01-26	24.53	0.46
2009-01-27	24.41	0.38
2009-01-28	24.45	0.45
2009-01-29	24.03	1.04
2009-01-30	24.27	0.39
2009-01-31	24.42	0.41
2009-02-01	24.51	0.53
2009-02-02	24.29	0.58
2009-02-03	24.28	1.05
2009-02-04	24.88	0.55
2009-02-05	25.08	0.26
2009-02-06	25.14	0.06
2009-02-07	25.21	0.12
2009-02-08	25.22	0.23
2009-02-09	25.08	0.21
2009-02-10	25.32	0.38
2009-02-11	24.88	0.02
2009-02-12	24.59	0.1
2009-02-13	24.16	0.3
2009-02-14	23.87	1.27
2009-02-15	23.98	1.13
2009-02-16	24.62	0.07
2009-02-17	24.84	0.12
2009-02-18	24.15	0.91
2009-02-19	23.71	1.58
2009-02-20	23.92	1.13
2009-02-21	24.71	1.49
2009-02-22	25.13	0.17
2009-02-23	25.06	0.23
2009-02-24	25.33	0.12
2009-02-25	25.25	0.22
2009-02-26	25.39	0.15
2009-02-27	25.06	0.15
2009-02-28	24.9	0.27
2009-03-01	25.44	0.26
2009-03-02	25.42	0.22
2009-03-03	25.29	0.11
2009-03-04	25.04	0.12
2009-03-05	25.11	0.08
2009-03-06	25.14	0.28
2009-03-07	25.58	0.35
2009-03-08	25.14	0.09
2009-03-09	25.09	0.13
2009-03-10	24.98	0.07
2009-03-11	24.85	0.05
2009-03-12	23.93	0.46
2009-03-13	24.35	0.45
2009-03-14	24.33	0.37
2009-03-15	24.34	0.15
2009-03-16	24.25	0.07
2009-03-17	25.01	0.09
2009-03-18	24.84	0.07
2009-03-19	24.53	0.11
2009-03-20	24.71	0.13
2009-03-21	24.79	0.19
2009-03-22	24.75	0.15
2009-03-23	24.63	0.15
2009-03-24	24.76	0.13
2009-03-25	24.53	0.17
2009-03-26	24.57	0.05
2009-03-27	24.22	1.19
2009-03-28	24.14	0.52
2009-03-29	24.66	0.1
2009-03-30	24.35	0.1
2009-03-31	24.45	0.16
2009-04-01	24.94	0.23
2009-04-02	25.53	0.11
2009-04-03	24.62	0.43
2009-04-04	25.01	0.31
2009-04-05	25.16	0.13
2009-04-06	24.69	0.16
2009-04-07	25.21	0.09
2009-04-08	25.34	0.17
2009-04-09	25.11	0.17
2009-04-10	25.47	0.24
2009-04-11	25.54	0.11
2009-04-12	25.61	0.08
2009-04-13	25.56	0.07
2009-04-14	26.25	0.36
2009-04-15	26.32	0.11
2009-04-16	25.68	0.19
2009-04-17	25.72	0.29
2009-04-18	26.27	0.32
2009-04-19	25.79	0.04
2009-04-20	25.88	0.39
2009-04-21	26.19	0.18
2009-04-22	25.65	0.21
2009-04-23	26.03	0.37
2009-04-24	26.04	0.15
2009-04-25	25.73	0.14
2009-04-26	25.66	0.2
2009-04-27	25.61	0.13
2009-04-28	25.54	0.18
2009-04-29	25.38	0.19
2009-04-30	25.47	0.19
2009-05-01	25.77	0.11
2009-05-02	25.85	0.13
2009-05-03	25.96	0.13
2009-05-04	25.98	0.07
2009-05-05	25.9	0.06
2009-05-06	25.91	0.08
2009-05-07	25.75	0.01
2009-05-08	25.57	0.13
2009-05-09	25.6	0.32
2009-05-10	25.13	0.85
2009-05-11	25.11	0.88
2009-05-12	25.56	0.73
2009-05-13	26.17	0.1
2009-05-14	25.98	0.18
2009-05-15	25.79	0.09
2009-05-16	25.86	0.09
2009-05-17	26.29	0.15
2009-05-18	26.6	0.19
2009-05-19	26.6	0.13
2009-05-20	26.22	0.09
2009-05-21	25.77	0.04
2009-05-22	25.64	0.4
2009-05-23	26.35	0.24
2009-05-24	26.54	0.14
2009-05-25	25.58	0.42
2009-05-26	25.94	0.27
2009-05-27	26.28	0.37
2009-05-28	25.91	0.22
2009-05-29	25.68	0.2
2009-05-30	25.82	0.26
2009-05-31	26.63	0.29
2009-06-01	26.48	0.32
2009-06-02	26	0.13
2009-06-03	26.35	0.08
2009-06-04	26.63	0.27
2009-06-05	26.69	0.16
2009-06-06	26.59	0.2
2009-06-07	26.16	0.14
2009-06-08	25.74	0.2
2009-06-09	25.88	0.1
2009-06-10	25.85	0.28
2009-06-11	26.37	1.85
2009-06-12	26.55	0.12
2009-06-13	25.81	0.12
2009-06-14	26.02	0.12
2009-06-15	26.09	0.21
2009-06-16	26.22	0.14
2009-06-17	26.25	0.2
2009-06-18	26.44	0.34
2009-06-19	26.8	1.57
2009-06-20	26.76	0.66
2009-06-21	26.31	0.23
2009-06-22	26.04	0.33
2009-06-23	26.42	0.33
2009-06-24	26.36	0.19
2009-06-25	26.31	1.17
2009-06-26	26.36	0.13
2009-06-27	26.22	0.19
2009-06-28	26.62	0.2
2009-06-29	25.93	1.24
2009-06-30	26.14	1.06
2009-07-01	26.27	0.99
2009-07-02	25.68	12.69
2009-07-03	25.96	5.29
2009-07-04	26.19	0.35
2009-07-05	25.93	0.19
2009-07-06	26.41	1.52
2009-07-07	26.71	0.08
2009-07-08	26.58	0.21
2009-07-09	26.04	0.12
2009-07-10	26.3	0.09
2009-07-11	26.53	0.1
2009-07-12	26.73	0.62
2009-07-13	26.68	0.18
2009-07-14	26.09	7.92
2009-07-15	25.66	14.85
2009-07-16	25.71	11.57
2009-07-17	26	2.26
2009-07-18	26.04	1.02
2009-07-19	25.94	1.34
2009-07-20	26.17	2.94
2009-07-21	26.31	0.22
2009-07-22	26.16	0.19
2009-07-23	26.04	0.6
2009-07-24	26.12	3.5
2009-07-25	26.31	1.19
2009-07-26	26.82	0.16
2009-07-27	26.73	0.21
2009-07-28	25.97	1.34
2009-07-29	26.24	0.95
2009-07-30	26.79	0.43
2009-07-31	26.93	0.1
2009-08-01	26.91	0.17
2009-08-02	27.01	0.21
2009-08-03	26.72	0.21
2009-08-04	26.67	0.29
2009-08-05	27.09	0.82
2009-08-06	27.01	0.11
2009-08-07	27.39	0.15
2009-08-08	26.98	0.21
2009-08-09	27.02	0.14
2009-08-10	27.5	0.33
2009-08-11	27.07	0.42
2009-08-12	26.7	1.4
2009-08-13	26.84	2.02
2009-08-14	26.45	1.32
2009-08-15	26.49	0.76
2009-08-16	26.56	2.75
2009-08-17	26.46	6.45
2009-08-18	26.41	3.33
2009-08-19	26.58	2.91
2009-08-20	26.46	0.37
2009-08-21	27.23	0.33
2009-08-22	26.66	1.15
2009-08-23	26.48	4.94
2009-08-24	26.39	3.91
2009-08-25	26.32	6.18
2009-08-26	26.37	4.66
2009-08-27	26.56	0.96
2009-08-28	26.31	0.85
2009-08-29	26.68	1.53
2009-08-30	26.84	4.04
2009-08-31	26.98	0.28
2009-09-01	26.87	1.61
2009-09-02	26.42	6.88
2009-09-03	26.36	3.11
2009-09-04	26.21	6.52
2009-09-05	26.47	6.25
2009-09-06	26.62	1.69
2009-09-07	26.68	0.55
2009-09-08	26.73	0.34
2009-09-09	26.73	1.36
2009-09-10	26.6	1.05
2009-09-11	26.51	1.27
2009-09-12	26.73	3.04
2009-09-13	26.77	2.7
2009-09-14	26.7	2.87
2009-09-15	26.61	4.55
2009-09-16	26.72	2.01
2009-09-17	26.9	1.08
2009-09-18	26.76	2.81
2009-09-19	26.57	4.36
2009-09-20	26.67	2.57
2009-09-21	27.05	1.28
2009-09-22	27.1	1.33
2009-09-23	26.88	4.1
2009-09-24	26.5	5.7
2009-09-25	26.41	4.39
2009-09-26	27.01	1.05
2009-09-27	26.8	1.36
2009-09-28	26.82	2.12
2009-09-29	26.67	4.95
2009-09-30	26.35	7.74
2009-10-01	26.18	4.71
2009-10-02	26.48	6.27
2009-10-03	26.16	2.96
2009-10-04	26.31	1.49
2009-10-05	26.31	4.07
2009-10-06	26.36	4.09
2009-10-07	26.28	4.04
2009-10-08	26.36	3.29
2009-10-09	26.4	3.89
2009-10-10	26.29	4.98
2009-10-11	26.32	4.62
2009-10-12	26.41	1.45
2009-10-13	26.31	1.01
2009-10-14	26.26	3.07
2009-10-15	26.33	3.86
2009-10-16	26.5	0.33
2009-10-17	26.45	0.19
2009-10-18	26.36	1.58
2009-10-19	26.36	3.36
2009-10-20	26.08	7.49
2009-10-21	26.14	5.75
2009-10-22	26.26	1.1
2009-10-23	26.35	0.4
2009-10-24	26.66	0.28
2009-10-25	26.79	0.09
2009-10-26	26.72	0.23
2009-10-27	26.3	1.1
2009-10-28	26.28	2.72
2009-10-29	25.93	2.62
2009-10-30	26.33	0.54
2009-10-31	26.42	0.17
2009-11-01	26.33	1.02
2009-11-02	25.96	1.32
2009-11-03	26.19	0.35
2009-11-04	26.21	0.08
2009-11-05	26.07	2.42
2009-11-06	26.11	1.05
2009-11-07	26.04	0.23
2009-11-08	25.85	0.23
2009-11-09	25.83	0.28
2009-11-10	25.75	0.07
2009-11-11	25.5	0.44
2009-11-12	25.93	2.41
2009-11-13	25.6	4.06
2009-11-14	25.9	0.43
2009-11-15	25.95	1.05
2009-11-16	26.16	0.61
2009-11-17	25.31	1.19
2009-11-18	24.76	1.61
2009-11-19	24.62	1.5
2009-11-20	25.2	4.06
2009-11-21	25.24	4.78
2009-11-22	25.41	3.19
2009-11-23	25.31	1.53
2009-11-24	25.34	1.19
2009-11-25	25.46	0.16
2009-11-26	25.43	0.4
2009-11-27	25.64	0.2
2009-11-28	25.82	0.19
2009-11-29	25.77	2.56
2009-11-30	25.7	0.91
2009-12-01	25.76	0.11
2009-12-02	25.5	0.14
2009-12-03	25.46	0.11
2009-12-04	25.62	0.1
2009-12-05	25.16	0.16
2009-12-06	24.98	0.08
2009-12-07	25.37	0.12
2009-12-08	24.92	0.52
2009-12-09	24.99	1.32
2009-12-10	25.31	1.2
2009-12-11	25.45	0.24
2009-12-12	25.53	0.12
2009-12-13	25.53	0.16
2009-12-14	25.72	0.68
2009-12-15	25.67	0.73
2009-12-16	25.14	1.55
2009-12-17	25.52	0.53
2009-12-18	25.41	0.08
2009-12-19	25.38	0.14
2009-12-20	25.11	0.24
2009-12-21	25.23	0.16
2009-12-22	25.49	0.25
2009-12-23	25.54	0.02
2009-12-24	25.33	0.07
2009-12-25	25.42	0.04
2009-12-26	25.2	0.04
2009-12-27	25.15	0.1
2009-12-28	25.73	0.59
2009-12-29	25.46	0.06
2009-12-30	24.95	0
2009-12-31	24.77	0.04
2010-01-01	25.31	0.04
2010-01-02	25.49	0.07
2010-01-03	25.34	0.09
2010-01-04	24.8	0.12
2010-01-05	24.77	0.07
2010-01-06	24.9	0.1
2010-01-07	25.18	0.1
2010-01-08	25.21	0.06
2010-01-09	25.15	0.13
2010-01-10	24.83	0.6
2010-01-11	24.78	0.86
2010-01-12	25.04	0.28
2010-01-13	25.21	0.05
2010-01-14	25.04	0.11
2010-01-15	25.18	0.1
2010-01-16	25.16	0.14
2010-01-17	25.31	0.15
2010-01-18	25.22	0.14
2010-01-19	25.21	0.14
2010-01-20	24.91	0.09
2010-01-21	24.74	0.1
2010-01-22	24.74	0.09
2010-01-23	24.81	0.38
2010-01-24	24.69	1.33
2010-01-25	24.66	0
2010-01-26	24.51	0.33
2010-01-27	24.43	0.14
2010-01-28	24.65	0.05
2010-01-29	24.66	0.05
2010-01-30	24.76	0.1
2010-01-31	24.99	0.29
2010-02-01	24.43	0.34
2010-02-02	24.96	0.13
2010-02-03	24.96	0.19
2010-02-04	24.21	0.21
2010-02-05	24.17	0.29
2010-02-06	24.67	0.12
2010-02-07	25.25	0.19
2010-02-08	24.65	0.17
2010-02-09	24.14	0.08
2010-02-10	23.97	0.41
2010-02-11	24.21	0.31
2010-02-12	24.18	0.35
2010-02-13	24.39	0.2
2010-02-14	24.95	0.22
2010-02-15	25.25	0.11
2010-02-16	25.18	0.35
2010-02-17	24.6	0.46
2010-02-18	24.24	0.26
2010-02-19	24.29	0.23
2010-02-20	24.57	0.14
2010-02-21	25.04	0.09
2010-02-22	25.15	0.2
2010-02-23	25.26	0.12
2010-02-24	25.82	0.1
2010-02-25	25.46	0.17
2010-02-26	25.33	0.06
2010-02-27	25.2	0.09
2010-02-28	24.95	0.11
2010-03-01	24.98	0.1
2010-03-02	24.95	0.22
2010-03-03	25	0.15
2010-03-04	24.87	0.76
2010-03-05	25.06	0.19
2010-03-06	25.43	0.59
2010-03-07	24.97	0.17
2010-03-08	25.31	0.69
2010-03-09	25.5	0.37
2010-03-10	24.94	0.29
2010-03-11	24.82	0.12
2010-03-12	25.22	0.24
2010-03-13	25.37	0.31
2010-03-14	25.74	0.32
2010-03-15	25.59	0.16
2010-03-16	25.21	0.35
2010-03-17	25.08	0.42
2010-03-18	24.93	0.37
2010-03-19	24.84	0.22
2010-03-20	24.95	0.18
2010-03-21	25.17	0.13
2010-03-22	25.04	0.13
2010-03-23	25.08	0.06
2010-03-24	25.1	0.14
2010-03-25	25.1	0.1
2010-03-26	25.11	0.06
2010-03-27	25.01	0.28
2010-03-28	24.63	0.32
2010-03-29	24.52	0.35
2010-03-30	24.3	0.48
2010-03-31	24.29	0.2
2010-04-01	24.49	0.13
2010-04-02	24.67	0.2
2010-04-03	24.55	0.36
2010-04-04	24.29	0.41
2010-04-05	24.55	0.19
2010-04-06	24.81	0.02
2010-04-07	24.77	0.11
2010-04-08	24.72	0.04
2010-04-09	25.04	0.04
2010-04-10	25.11	0.08
2010-04-11	25.14	0.11
2010-04-12	25.38	0.06
2010-04-13	25.38	0.1
2010-04-14	25.24	0.17
2010-04-15	25.06	0.27
2010-04-16	25.12	0.17
2010-04-17	25.03	0.03
2010-04-18	25.06	0.13
2010-04-19	25.47	0.14
2010-04-20	25.4	0.02
2010-04-21	25.31	0.24
2010-04-22	25.7	0.12
2010-04-23	24.86	0.21
2010-04-24	25.06	0.23
2010-04-25	24.74	0.33
2010-04-26	25.04	0.29
2010-04-27	25.07	0.19
2010-04-28	25.42	0.08
2010-04-29	25.64	0.14
2010-04-30	25.57	0.2
2010-05-01	25.83	0.31
2010-05-02	25.7	0.1
2010-05-03	25.69	0.11
2010-05-04	25.51	0.13
2010-05-05	25.5	0.12
2010-05-06	25.13	0.09
2010-05-07	25.07	0.21
2010-05-08	25.18	0.58
2010-05-09	25.27	0.98
2010-05-10	26.02	0.6
2010-05-11	26.24	0.18
2010-05-12	26.09	0.16
2010-05-13	25.8	0.09
2010-05-14	25.87	0.13
2010-05-15	25.99	0.14
2010-05-16	25.98	0.23
2010-05-17	25.33	0.44
2010-05-18	25.78	0.3
2010-05-19	25.91	0.06
2010-05-20	25.96	0.09
2010-05-21	25.9	0.16
2010-05-22	25.64	0.17
2010-05-23	25.57	0.11
2010-05-24	25.64	0.19
2010-05-25	25.85	0.08
2010-05-26	26.06	0.23
2010-05-27	26.05	0.31
2010-05-28	25.73	0.1
2010-05-29	25.76	0.18
2010-05-30	25.84	0.22
2010-05-31	25.81	0.26
2010-06-01	26	0.55
2010-06-02	26.18	0.74
2010-06-03	26.42	0.07
2010-06-04	26.51	0.07
2010-06-05	26.64	0.14
2010-06-06	26.08	0.18
2010-06-07	26.4	0.1
2010-06-08	26.52	0.15
2010-06-09	26.3	0.1
2010-06-10	26.11	0.18
2010-06-11	26.78	0.15
2010-06-12	26.37	0.22
2010-06-13	26.51	0.16
2010-06-14	26.4	0.28
2010-06-15	26.23	0.14
2010-06-16	25.84	0.15
2010-06-17	25.66	0.2
2010-06-18	25.77	1.22
2010-06-19	25.86	2.23
2010-06-20	26.32	0.79
2010-06-21	26.73	0.68
2010-06-22	26.47	3.11
2010-06-23	26.32	0.99
2010-06-24	26.16	1
2010-06-25	26.25	1.28
2010-06-26	26.58	1.01
2010-06-27	26.21	0.91
2010-06-28	26.64	0.32
2010-06-29	26.88	0.15
2010-06-30	27.1	0.2
2010-07-01	26.8	0.26
2010-07-02	26.84	0.29
2010-07-03	27.05	0.26
2010-07-04	26.19	1.84
2010-07-05	26.28	1.64
2010-07-06	26.77	1.57
2010-07-07	26.43	7.41
2010-07-08	26.34	4.83
2010-07-09	26.66	0.98
2010-07-10	27.03	0.41
2010-07-11	27.24	0.25
2010-07-12	27	0.82
2010-07-13	27.06	0.22
2010-07-14	27.17	0.79
2010-07-15	26.76	3.63
2010-07-16	26.63	3.11
2010-07-17	26.75	0.96
2010-07-18	26.63	2.66
2010-07-19	26.93	0.25
2010-07-20	26.84	0.99
2010-07-21	26.73	4.37
2010-07-22	26.58	2.75
2010-07-23	26.77	0.27
2010-07-24	26.79	0.26
2010-07-25	27.01	2.3
2010-07-26	26.55	5.94
2010-07-27	26.7	4.04
2010-07-28	26.75	2.12
2010-07-29	26.51	1.09
2010-07-30	27.11	0.33
2010-07-31	27.38	1.15
2010-08-01	26.62	1.09
2010-08-02	26.78	3.93
2010-08-03	26.67	1.19
2010-08-04	26.87	1.17
2010-08-05	26.95	1.52
2010-08-06	27.11	1.5
2010-08-07	27	4.03
2010-08-08	26.85	0.56
2010-08-09	26.63	1.38
2010-08-10	26.69	2.53
2010-08-11	26.7	0.36
2010-08-12	27.1	3.21
2010-08-13	27.35	0.15
2010-08-14	27.04	1.27
2010-08-15	27.26	1.64
2010-08-16	27.3	3.85
2010-08-17	26.82	5.3
2010-08-18	27.01	0.98
2010-08-19	27.09	0.39
2010-08-20	27.14	2.84
2010-08-21	27.01	2.18
2010-08-22	26.85	3.81
2010-08-23	26.63	8.77
2010-08-24	26.76	5.95
2010-08-25	26.94	1.43
2010-08-26	26.7	2.59
2010-08-27	26.72	4.81
2010-08-28	26.69	4
2010-08-29	26.69	3.38
2010-08-30	26.61	6.08
2010-08-31	26.71	3.28
2010-09-01	26.41	4.5
2010-09-02	26.57	3.81
2010-09-03	27.01	2.25
2010-09-04	27	3.1
2010-09-05	26.79	7.44
2010-09-06	26.59	7.94
2010-09-07	26.59	6.98
2010-09-08	26.43	5.03
2010-09-09	26.7	2.26
2010-09-10	26.69	3.51
2010-09-11	26.23	5.43
2010-09-12	25.78	17.92
2010-09-13	26.66	4.2
2010-09-14	26.51	0.91
2010-09-15	26.66	3.27
2010-09-16	26.76	5.01
2010-09-17	26.78	4.57
2010-09-18	26.66	4.05
2010-09-19	26.44	0.84
2010-09-20	26.5	1.32
2010-09-21	26.33	3.81
2010-09-22	26.31	7.25
2010-09-23	26.34	2.91
2010-09-24	26.73	1.3
2010-09-25	26.56	5.02
2010-09-26	26.68	3.18
2010-09-27	26.12	7.81
2010-09-28	25.91	13.61
2010-09-29	26.52	5.21
2010-09-30	26.95	1.51
2010-10-01	26.42	0.25
2010-10-02	26.15	1.28
2010-10-03	26.25	5.2
2010-10-04	26.23	4.75
2010-10-05	26.38	10.06
2010-10-06	26.48	4.52
2010-10-07	26.31	1.27
2010-10-08	26.07	1.51
2010-10-09	26.38	2.38
2010-10-10	26.31	1.96
2010-10-11	26.2	6.63
2010-10-12	26.39	3.04
2010-10-13	26.29	0.2
2010-10-14	26.14	0.28
2010-10-15	26.32	1.23
2010-10-16	26.6	3.33
2010-10-17	26.79	1.3
2010-10-18	26.91	1.46
2010-10-19	26.15	3.29
2010-10-20	26.28	4.36
2010-10-21	26.47	4.91
2010-10-22	26.39	6.42
2010-10-23	26.14	9.85
2010-10-24	26.08	3.44
2010-10-25	25.49	10.95
2010-10-26	25.95	3.59
2010-10-27	25.93	0.52
2010-10-28	25.07	0.41
2010-10-29	25.34	0.07
2010-10-30	25.85	3.51
2010-10-31	26.08	0.14
2010-11-01	25.59	1.09
2010-11-02	25.31	1.23
2010-11-03	25.19	1.51
2010-11-04	25.48	3.5
2010-11-05	25.62	3.42
2010-11-06	25.95	0.94
2010-11-07	25.96	0.03
2010-11-08	25.91	0.16
2010-11-09	25.91	2.43
2010-11-10	25.75	2.16
2010-11-11	26.08	0.31
2010-11-12	26.02	0.19
2010-11-13	25.93	0.01
2010-11-14	25.69	0.3
2010-11-15	25.7	0.26
2010-11-16	25.62	0.04
2010-11-17	25.41	0.09
2010-11-18	25.75	0.09
2010-11-19	25.63	0.21
2010-11-20	25.52	0.38
2010-11-21	25.73	0.15
2010-11-22	25.51	2.83
2010-11-23	25.62	1.25
2010-11-24	25.64	0.2
2010-11-25	25.61	0.15
2010-11-26	25.53	0.24
2010-11-27	25.18	0.18
2010-11-28	24.73	1.24
2010-11-29	24.6	2.72
2010-11-30	24.71	4.05
2010-12-01	24.65	4.1
2010-12-02	24.66	4.01
2010-12-03	25.13	5.35
2010-12-04	24.87	3.26
2010-12-05	24.78	2.74
2010-12-06	24.88	6.53
2010-12-07	25.13	4.25
2010-12-08	24.97	1.37
2010-12-09	24.85	1.09
2010-12-10	24.6	2.16
2010-12-11	24.75	1.28
2010-12-12	24.79	0.96
2010-12-13	24.39	1.28
2010-12-14	24.65	3.06
2010-12-15	24.2	2.65
2010-12-16	24.35	2.98
2010-12-17	24.42	3.74
2010-12-18	24.7	3.68
2010-12-19	24.39	0.92
2010-12-20	24.56	2.77
2010-12-21	24.59	6.05
2010-12-22	24.83	2.07
2010-12-23	24.53	1.26
2010-12-24	24.18	0.86
2010-12-25	24.19	1.26
2010-12-26	24.09	0.84
2010-12-27	24.36	0.09
2010-12-28	24.71	0.26
2010-12-29	24.93	0.03
2010-12-30	24.76	0.06
2010-12-31	24.74	0.09
2011-01-01	24.9	0.11
2011-01-02	25.09	0.08
2011-01-03	24.6	0.08
2011-01-04	24.76	0.19
2011-01-05	25.11	0.33
2011-01-06	24.68	0.1
2011-01-07	24.54	0.2
2011-01-08	24.58	0.11
2011-01-09	24.63	0.12
2011-01-10	25.01	0.15
2011-01-11	24.32	0.33
2011-01-12	24.33	0.18
2011-01-13	24.45	0.05
2011-01-14	24.83	0.15
2011-01-15	24.79	0.44
2011-01-16	24.57	0.25
2011-01-17	24.71	0.26
2011-01-18	24.43	0.73
2011-01-19	24.37	0.92
2011-01-20	24.64	0.77
2011-01-21	24.78	0.18
2011-01-22	24.84	0.24
2011-01-23	25.07	0.21
2011-01-24	24.83	0.16
2011-01-25	25.07	0.23
2011-01-26	24.93	0.18
2011-01-27	24.31	0.34
2011-01-28	23.82	0.38
2011-01-29	23.75	0.35
2011-01-30	24.07	0.31
2011-01-31	24.36	2.11
2011-02-01	24.5	0.25
2011-02-02	24.3	0.06
2011-02-03	24.38	0.2
2011-02-04	24.65	0.2
2011-02-05	24.58	0.14
2011-02-06	24.38	0.03
2011-02-07	24.28	0.1
2011-02-08	24.4	0.16
2011-02-09	24.37	0.21
2011-02-10	25.02	0.3
2011-02-11	24.53	0.36
